3.500000000000000000e+00 8.806758148148148280e-01 2.260124163528975970e-04
3.603448275862068950e+00 8.610062740740740406e-01 2.558854983344707691e-04
3.706896551724137900e+00 8.383388444444443977e-01 3.334837046835401227e-04
3.810344827586206851e+00 8.120280518518517843e-01 4.376154678743789735e-04
3.913793103448275801e+00 7.811762592592591536e-01 4.186374635957874337e-04
4.017241379310345195e+00 7.446147037037037508e-01 6.114056235334989001e-04
4.120689655172413701e+00 6.995267555555556571e-01 1.118950213872273039e-03
4.224137931034483096e+00 6.422434888888888249e-01 1.253374208443876550e-03
4.327586206896551602e+00 5.640659555555556093e-01 1.940681663562240835e-03
4.431034482758620996e+00 4.382254074074073413e-01 9.758345449943800834e-03
4.534482758620689502e+00 -1.667190370370370475e-02 7.032225568856687037e-02
4.637931034482758896e+00 4.501562962962962593e-03 1.077939208179982435e-02
4.741379310344827402e+00 3.943644444444444411e-03 7.432567094929652847e-03
4.844827586206896797e+00 -4.486814814814815114e-04 3.412504134396064388e-03
4.948275862068965303e+00 7.969851851851849495e-04 4.241849974814529238e-03
5.051724137931034697e+00 -6.551111111111110579e-05 2.983497609786112982e-03
5.155172413793103203e+00 8.289037037037035732e-04 3.192248883758491695e-03
5.258620689655172598e+00 -7.507555555555557461e-04 2.080040073951831651e-03
5.362068965517241104e+00 -1.136207407407407478e-03 2.023767944265334861e-03
5.465517241379310498e+00 -6.798518518518515969e-05 1.496303357445751643e-03
5.568965517241379004e+00 -5.469555555555555629e-04 1.465434269899688804e-03
5.672413793103448398e+00 5.204518518518517611e-04 8.730746492454162684e-04
5.775862068965517793e+00 -5.860962962962962351e-04 6.529175153192779552e-04
5.879310344827586299e+00 -3.640592592592592621e-04 1.345474984609988526e-03
5.982758620689654805e+00 2.131851851851852332e-04 8.360836957073791275e-04
6.086206896551724199e+00 3.500296296296295405e-04 4.727814021999151629e-04
6.189655172413793593e+00 -2.839999999999991105e-05 8.411815031294572406e-04
6.293103448275862100e+00 -2.524222222222222622e-04 6.049946579364872757e-04
6.396551724137930606e+00 1.610370370370369132e-05 7.960657479860555694e-04
6.500000000000000000e+00 -6.914074074074076442e-05 6.954013746207415511e-04
