3.000000000000000000e+00 9.456116000000001076e-01 4.649953118043225983e-04
3.103448275862068950e+00 9.353282000000000540e-01 4.562967893816517566e-04
3.206896551724137900e+00 9.235345999999999833e-01 6.014542709134025698e-04
3.310344827586206851e+00 9.100078000000000333e-01 7.242079535602963030e-04
3.413793103448275801e+00 8.947586000000000706e-01 9.097164613218744478e-04
3.517241379310344751e+00 8.771541999999999950e-01 1.163086394039571612e-03
3.620689655172413701e+00 8.566165999999999503e-01 1.282742390349661575e-03
3.724137931034482651e+00 8.336637999999998438e-01 1.689012599124093588e-03
3.827586206896551602e+00 8.063263999999998877e-01 2.119936942458445703e-03
3.931034482758620552e+00 7.745267999999999597e-01 2.599811870116787698e-03
4.034482758620689502e+00 7.369315999999999089e-01 3.482569028748739096e-03
4.137931034482758896e+00 6.912283999999999651e-01 3.080648866716227067e-03
4.241379310344827402e+00 6.274340000000000472e-01 6.616385055300215597e-03
4.344827586206896797e+00 -1.054704000000000058e-01 3.677048194732290831e-01
4.448275862068965303e+00 -1.615292000000000117e-01 1.468932670348100378e-01
4.551724137931034697e+00 -2.024640000000000120e-02 7.796412168581136337e-02
4.655172413793103203e+00 -2.447940000000000185e-02 6.769079289859145088e-02
4.758620689655172598e+00 3.160399999999999841e-03 2.189335518918925083e-02
4.862068965517241104e+00 5.823199999999998863e-03 2.454815209664466813e-02
4.965517241379310498e+00 2.858999999999999563e-03 2.016300349154361363e-02
5.068965517241379004e+00 -2.211999999999999557e-03 1.055983632448912433e-02
5.172413793103448398e+00 -4.164799999999999752e-03 8.078495414370178568e-03
5.275862068965517793e+00 -6.719799999999999732e-03 9.466154761042100060e-03
5.379310344827586299e+00 -7.869999999999998308e-04 8.028452665364603849e-03
5.482758620689654805e+00 -3.081999999999999562e-04 7.998356903764672343e-03
5.586206896551724199e+00 4.179000000000000423e-03 7.158001802179152738e-03
5.689655172413793593e+00 1.727800000000000256e-03 5.983088262761965953e-03
5.793103448275862100e+00 2.372000000000000410e-03 7.089402739300398534e-03
5.896551724137930606e+00 1.761799999999999781e-03 4.242975790645051558e-03
6.000000000000000000e+00 2.039999999999993343e-05 6.266364930324438975e-03
