1.000000000000000000e+01 -2.551925925925925265e-01 8.338546517510786460e-03 6.602225898443649932e-01 2.787798851180066373e-02
9.551724137931033809e+00 -3.287481481481481782e-01 1.375555555555556080e-02 6.380914599161139344e-01 3.687983787408685016e-02
9.103448275862069394e+00 -3.161259259259259768e-01 3.271418480593924621e-02 6.423119506887678964e-01 3.528090432701605494e-02
8.655172413793103203e+00 -3.240222222222222115e-01 2.793333333333333085e-02 6.396924988953636149e-01 3.627820099896156281e-02
8.206896551724138789e+00 -3.235851851851852534e-01 2.924444444444443403e-02 6.398392954985216985e-01 3.622274609976922771e-02
7.758620689655172598e+00 -3.877777777777777213e-01 3.841901678179843183e-02 6.159536555564214533e-01 4.473832479538554507e-02
7.310344827586206407e+00 -4.031851851851852020e-01 1.266666666666666462e-02 6.095088566995086055e-01 4.691101919954707850e-02
6.862068965517241104e+00 -3.992888888888888599e-01 2.435555555555555737e-02 6.111652625848497111e-01 4.635616578304077584e-02
6.413793103448275801e+00 -3.963851851851851738e-01 3.306666666666666782e-02 6.123879454658216481e-01 4.594508511601995415e-02
5.965517241379310498e+00 -4.236666666666666359e-01 4.682448622556434348e-02 6.005019729584732957e-01 4.989231230916710280e-02
5.517241379310345195e+00 -4.691333333333333466e-01 3.704444444444442847e-02 5.786636372629218039e-01 5.695788308999320121e-02
5.068965517241379004e+00 -5.145481481481480879e-01 7.279076653484128911e-02 5.542017303040460696e-01 6.479539539741481502e-02
4.620689655172413701e+00 -5.993333333333333846e-01 5.997973137304792035e-02 5.008641745808843915e-01 8.260024687065699311e-02
4.172413793103448398e+00 -5.106370370370370004e-01 5.612670557042611502e-02 5.564163626932210338e-01 6.408348145072298441e-02
3.724137931034482207e+00 -6.936592592592593087e-01 3.013333333333333489e-02 4.281692251542803529e-01 1.118299335600488331e-01
3.275862068965516904e+00 -6.989333333333332954e-01 7.944366364116001167e-02 4.236330939871866264e-01 1.139943334163145694e-01
2.827586206896551602e+00 -7.687925925925925830e-01 6.899770020620148159e-02 3.580731818912046838e-01 1.539227200182489430e-01
2.379310344827586299e+00 -8.433037037037036665e-01 1.023335904341215741e-01 2.747163217947526936e-01 2.693518458989013764e-01
1.931034482758620996e+00 -9.373777777777776432e-01 6.062771055131557785e-02 1.392705915866150335e-01 -3.442401797121737439e-01
1.482758620689654805e+00 -8.867851851851851208e-01 3.960502108916558878e-02 2.175287946483401291e-01 6.581483017738357644e-01
1.034482758620690390e+00 -8.607925925925925537e-01 3.196433283189569624e-02 2.526126431769812886e-01 3.430388082971128627e-01
5.862068965517241992e-01 -8.139777777777776890e-01 1.939154143658243512e-02 3.094496291655327580e-01 2.043214516818301074e-01
1.379310344827580082e-01 -1.971999999999999864e-01 1.527865721374570794e-02 6.735752364087617128e-01 2.121394352429584532e-02
-3.103448275862064065e-01 6.198518518518518761e-01 2.834670708334808067e-02 4.863303549983055141e-01 -8.782691157687837202e-02
-7.586206896551725976e-01 8.386148148148148129e-01 1.424766435747793804e-02 2.804576730566220033e-01 -2.555729746623656706e-01
-1.206896551724138789e+00 8.689185185185184235e-01 2.506809819920735941e-02 2.419484030691632093e-01 -3.982550772827355146e-01
-1.655172413793103203e+00 9.277185185185186089e-01 2.841620511795863932e-02 1.554789995347697906e-01 5.753573874989038606e-01
-2.103448275862069394e+00 9.868296296296297232e-01 3.365084662735840643e-02 3.964039790683671072e-02 3.862798539642962187e-02
-2.551724137931035585e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
-3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
