1.000000000000000000e+01 -2.483555555555555239e-01 1.950098446391177257e-02 6.619818085195947610e-01 2.446418851870135747e-02
9.551724137931033809e+00 -2.532222222222221819e-01 1.113406271482798512e-02 6.607347006860927463e-01 2.497845049244144799e-02
9.103448275862069394e+00 -3.120518518518518580e-01 4.124573287153155549e-02 6.436363341278792394e-01 3.138926630045428545e-02
8.655172413793103203e+00 -3.199555555555555486e-01 4.013333333333332642e-02 6.410502166523373013e-01 3.228175510313362889e-02
8.206896551724138789e+00 -3.211111111111111249e-01 2.254367503204871698e-02 6.406662932069313587e-01 3.241293949494088167e-02
7.758620689655172598e+00 -2.916518518518518843e-01 4.204917168632661684e-02 6.499923320481255651e-01 2.912223548880212703e-02
7.310344827586206407e+00 -3.113925925925925542e-01 2.224881865207441189e-02 6.438489135123705021e-01 3.131519270568501601e-02
6.862068965517241104e+00 -4.015185185185184968e-01 1.766666666666666385e-02 6.102196100876418061e-01 4.205930958226305333e-02
6.413793103448275801e+00 -3.544444444444444509e-01 4.908427846386501092e-02 6.289455652350169901e-01 3.628005005080475048e-02
5.965517241379310498e+00 -3.274592592592592832e-01 6.403439619257449145e-02 6.385305866313114587e-01 3.313688206508549200e-02
5.517241379310345195e+00 -2.784814814814814410e-01 5.517964923761550095e-02 6.538537947022493579e-01 2.768457567609029779e-02
5.068965517241379004e+00 -3.306888888888889211e-01 7.570000027181150726e-02 6.374267318819413219e-01 3.350735375141782046e-02
4.620689655172413701e+00 -2.477259259259259050e-01 3.920276928153881152e-02 6.621413088366256972e-01 2.439781394630480271e-02
4.172413793103448398e+00 -2.312444444444444192e-01 4.098481501395845328e-02 6.661666470640194015e-01 2.267275347810948985e-02
3.724137931034482207e+00 -2.012074074074074181e-01 3.745197272015189649e-02 6.727661268063781508e-01 1.958493289014891572e-02
3.275862068965516904e+00 -1.531555555555555448e-01 2.197132936644807452e-02 6.813725816686346803e-01 1.476939203843349348e-02
2.827586206896551602e+00 -1.163037037037037147e-01 1.202833645667396138e-02 6.863685744124954358e-01 1.115595257201592271e-02
2.379310344827586299e+00 -8.852592592592592458e-02 9.304213833620138610e-03 6.892236266636202480e-01 8.465845526174804736e-03
1.931034482758620996e+00 -5.328148148148147134e-02 6.496938183584396662e-03 6.917270500412178169e-01 5.081956532844388724e-03
1.482758620689654805e+00 -2.405925925925925940e-02 3.165451358736499823e-03 6.928577286533463830e-01 2.292036781485479961e-03
1.034482758620690390e+00 -4.274074074074074234e-03 2.238961644499931538e-03 6.931380466775407534e-01 4.070556612621687993e-04
5.862068965517241992e-01 4.014814814814815676e-03 1.485845424502294388e-03 6.931391211692953247e-01 -3.823638129171282366e-04
1.379310344827580082e-01 9.111111111111111277e-04 1.654042725814632887e-03 6.931467654981594562e-01 -8.677190470407611291e-05
-3.103448275862064065e-01 -2.088888888888889260e-03 1.101588826371632931e-03 6.931449988299636100e-01 1.989408326419262081e-04
-7.586206896551725976e-01 -9.555555555555556285e-04 2.517309077793445857e-03 6.931467240166659938e-01 9.100468449807295318e-05
-1.206896551724138789e+00 1.246666666666666756e-02 4.509529613919871505e-03 6.930694696580408376e-01 -1.187389777162632274e-03
-1.655172413793103203e+00 3.685185185185185092e-02 6.700510800912217423e-03 6.924679972902552105e-01 -3.512174936099395767e-03
-2.103448275862069394e+00 9.817037037037038005e-02 1.005799973023404764e-01 6.883206997669281124e-01 -9.397120210308659502e-03
-2.551724137931035585e+00 1.382814814814814774e-01 1.097547974147625172e-01 6.835555908580135398e-01 -1.330388933618134768e-02
-3.000000000000000000e+00 4.318592592592592760e-01 3.651995556484374794e-01 5.967566555234489201e-01 -4.602672997411430544e-02
