1.000000000000000000e+01 -1.826666666666666439e-01 7.555555555555551472e-03 6.763695837319717574e-01 5.384268494313756981e-02
9.551724137931033809e+00 -1.826740740740740443e-01 7.533333333333332854e-03 6.763682152589736152e-01 5.384500927027297684e-02
9.103448275862069394e+00 -1.825777777777777833e-01 7.822222222222216526e-03 6.763860009804236739e-01 5.381479444428326209e-02
8.655172413793103203e+00 -1.826740740740740443e-01 7.533333333333332854e-03 6.763682152589736152e-01 5.384500927027297684e-02
8.206896551724138789e+00 -1.826740740740740443e-01 7.533333333333332854e-03 6.763682152589736152e-01 5.384500927027297684e-02
7.758620689655172598e+00 -2.415555555555555234e-01 3.383432563567433798e-02 6.636820826687058750e-01 7.298864315243068501e-02
7.310344827586206407e+00 -1.830740740740740558e-01 6.333333333333332309e-03 6.762942334185357840e-01 5.397055013197567253e-02
6.862068965517241104e+00 -2.434296296296295792e-01 2.977438805103209407e-02 6.632183977241815631e-01 7.362315167103425373e-02
6.413793103448275801e+00 -2.567333333333333134e-01 7.577777777777777897e-03 6.598192492174652646e-01 7.817998937130800352e-02
5.965517241379310498e+00 -2.567333333333333134e-01 7.577777777777777897e-03 6.598192492174652646e-01 7.817998937130800352e-02
5.517241379310345195e+00 -2.575185185185184800e-01 5.222222222222210573e-03 6.596127231884643116e-01 7.845191840026871644e-02
5.068965517241379004e+00 -2.565185185185184791e-01 8.222222222222222779e-03 6.598756366232045867e-01 7.810565333252621201e-02
4.620689655172413701e+00 -2.796814814814815309e-01 3.780536465513616162e-02 6.535097718224301966e-01 8.627620240037700561e-02
4.172413793103448398e+00 -3.304666666666666863e-01 8.599999999999984393e-03 6.375030600557463067e-01 1.054860730932028617e-01
3.724137931034482207e+00 -4.002962962962962612e-01 2.133333333333332221e-02 6.107387241841878422e-01 1.359624668002823444e-01
3.275862068965516904e+00 -4.024888888888888405e-01 1.475555555555554781e-02 6.098061967755668000e-01 1.370203869625037929e-01
2.827586206896551602e+00 -4.022444444444444045e-01 1.548888888888889058e-02 6.099104448950392054e-01 1.369020821404762778e-01
2.379310344827586299e+00 -5.018370370370369704e-01 4.550012647143220068e-02 5.613237972427894684e-01 1.951802026071548235e-01
1.931034482758620996e+00 -6.076296296296297417e-01 8.391692279518414566e-02 4.950682706074580608e-01 3.027067244908194787e-01
1.482758620689654805e+00 -7.813111111111111784e-01 5.919438161527505737e-02 3.451425412870190446e-01 2.864947076002159143e+00
1.034482758620690390e+00 -9.851037037037038147e-01 4.468888888888885441e-02 4.391470225514096382e-02 -3.936881011600663893e-02
5.862068965517241992e-01 -9.986444444444444457e-01 2.049604331316637763e-03 5.623083103325417741e-03 -4.978819552754237994e-03
1.379310344827580082e-01 -9.815851851851851162e-01 1.170839099761725047e-03 5.232688467247901404e-02 -4.744097870269724238e-02
-3.103448275862064065e-01 9.971333333333334270e-01 4.554802708042265599e-04 1.081741760107086947e-02 9.519486406319823887e-03
-7.586206896551725976e-01 9.989925925925925432e-01 1.822944752870055531e-03 4.328462156670567947e-03 3.843993474871971582e-03
-1.206896551724138789e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
-1.655172413793103203e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
-2.103448275862069394e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
-2.551724137931035585e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
-3.000000000000000000e+00 1.000000000000000000e+00 0.000000000000000000e+00 nan 0.000000000000000000e+00
